,name,sex,age,is_adult,job,class_dept,is_passenger,joined,boat_body,ticketprice,survived
882,"MCGAW, Mr Erroll Victor",Male,30.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
1921,"MCGOUGH, Mr George Francis 'Paddy'",Male,36.0,True,Able Seaman,Deck Crew,False,Southampton,unknown,0.0,True
1922,"MCGOUGH, Mr James Robert",Male,35.0,True,Buyer,1st Class Passenger,True,Southampton,7,26.2875,True
1923,"MCGOVERN, Miss Mary",Female,20.0,True,unknown,3rd Class Passenger,True,Queenstown,13,7.879166666666666,True
883,"MCGOWAN, MissCatherine",Female,42.0,True,unknown,3rd Class Passenger,True,Queenstown,unknown,7.75,False
1924,"MCGOWAN, Miss Anna Louise",Female,17.0,False,unknown,3rd Class Passenger,True,Queenstown,unknown,8.029166666666667,True
884,"MCGRADY, Mr James",Male,27.0,True,Saloon Steward,Victualling Crew,False,Southampton,[330],0.0,False
885,"MCINERNEY, Mr Thomas",Male,38.0,True,Greaser,Engineering Crew,False,Southampton,unknown,0.0,False
1925,"MCINTYRE, Mr William",Male,21.0,True,Trimmer,Engineering Crew,False,Southampton,unknown,0.0,True
886,"MCKANE, Mr Peter Daniel",Male,46.0,True,Quarryman,2nd Class Passenger,True,Southampton,unknown,26.0,False
1926,"MCKAY, Mr Charles Donald",Male,30.0,True,Saloon Steward,Victualling Crew,False,Belfast,11,0.0,True
1927,"MCLAREN, Mrs Hypatia",Female,42.0,True,Stewardess,Victualling Crew,False,Southampton,5,0.0,True
887,"MCMAHON, Mr Martin",Male,19.0,True,Farm Labourer,3rd Class Passenger,True,Queenstown,unknown,7.75,False
1928,"MCMICKEN, Mr Arthur",Male,26.0,True,Saloon Steward (1st class),Victualling Crew,False,Belfast,11,0.0,True
888,"MCMICKEN, Mr Benjamin Tucker",Male,21.0,True,Second Pantry Steward,Victualling Crew,False,Belfast,unknown,0.0,False
889,"MCMULLIN, Mr John Richard",Male,36.0,True,First class saloon steward,Victualling Crew,False,Belfast,unknown,0.0,False
890,"MCMURRAY, Mr William",Male,44.0,True,1st Class Bedroom Steward,Victualling Crew,False,Belfast,unknown,0.0,False
892,"MCNAMEE, Mrs Eileen",Female,19.0,True,unknown,3rd Class Passenger,True,Southampton,[53],16.1,False
891,"MCNAMEE, Mr Neal",Male,27.0,True,Provision Manager,3rd Class Passenger,True,Southampton,unknown,16.1,False
893,"MCNEILL, Miss Bridget",Female,32.0,True,unknown,3rd Class Passenger,True,Queenstown,unknown,7.75,False
894,"MCQUILLAN, Mr William",Male,26.0,True,Fireman,Engineering Crew,False,Belfast,[183],0.0,False
895,"MCRAE, Mr William Alexander",Male,32.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
896,"MCREYNOLDS, Mr William Thomas Carson",Male,22.0,True,Junior 6th. Engineer,Engineering Crew,False,Belfast,unknown,0.0,False
897,"MEANWELL, Mrs Marian",Female,62.0,True,Milliner,3rd Class Passenger,True,Southampton,unknown,8.05,False
898,"MEEHAN, Mr John",Male,22.0,True,General Labourer,3rd Class Passenger,True,Queenstown,unknown,7.75,False
899,"MEEK, Mrs Annie Louisa",Female,32.0,True,unknown,3rd Class Passenger,True,Southampton,unknown,8.05,False
900,"MEISNERE, Mr Simon",Male,34.0,True,Tailor,3rd Class Passenger,True,Southampton,unknown,8.05,False
1929,"MELLINGER, Miss Violet Madeline",Female,13.0,False,unknown,2nd Class Passenger,True,Southampton,14,19.5,True
1930,"MELLINGER, Mrs Elizabeth Anne",Female,42.0,True,Servant,2nd Class Passenger,True,Southampton,14,19.5,True
901,"MELLOR, Mr Arthur",Male,34.0,True,Saloon Steward,Victualling Crew,False,Southampton,unknown,0.0,False
1931,"MELLORS, Mr William John",Male,19.0,True,Salesman,2nd Class Passenger,True,Southampton,A,10.5,True
902,"MEO (MARTINO), MrAlfonzo",Male,48.0,True,Musician,3rd Class Passenger,True,Southampton,[201],8.05,False
903,"MERNAGH, Mr Robert",Male,28.0,True,Farm Labourer,3rd Class Passenger,True,Queenstown,unknown,7.75,False
1932,"MEYER, Mrs Leila",Female,25.0,True,unknown,1st Class Passenger,True,Cherbourg,6,82.17083333333333,True
904,"MEYER, Mr August",Male,31.0,True,Baker,2nd Class Passenger,True,Southampton,unknown,13.0,False
905,"MEYER, Mr Edgar Joseph",Male,28.0,True,Mechanical Engineer,1st Class Passenger,True,Cherbourg,unknown,82.17083333333333,False
906,"MIDDLETON, Mr Alfred Pirrie",Male,27.0,True,Assistant Electrician,Engineering Crew,False,Belfast,unknown,0.0,False
907,"MIDDLETON, Mr Mark Victor",Male,24.0,True,Saloon Steward (2nd class),Victualling Crew,False,Southampton,unknown,0.0,False
1933,"MIDTSJØ, Mr Karl Albert",Male,21.0,True,Farmer,3rd Class Passenger,True,Southampton,15,7.775,True
908,"MIHOFF, Mr Stoytcho",Male,28.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,7.895833333333333,False
909,"MILES, Mr Frank",Male,23.0,True,Engineer,3rd Class Passenger,True,Southampton,unknown,8.05,False
910,"MILFORD, Mr George",Male,28.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
911,"MILLAR, Mr Robert",Male,26.0,True,Extra 5th Engineer,Engineering Crew,False,Belfast,unknown,0.0,False
912,"MILLAR, Mr Thomas",Male,32.0,True,Deck Engineer,Engineering Crew,False,Belfast,unknown,0.0,False
913,"MILLET, Mr Francis Davis",Male,65.0,True,Artist,1st Class Passenger,True,Cherbourg,[249],26.55,False
914,"MILLING, Mr Jacob Christian",Male,48.0,True,Machine Inspector,2nd Class Passenger,True,Southampton,[271],13.0,False
1934,"MILLS, Mr Christopher",Male,51.0,True,Butcher,Victualling Crew,False,Southampton,C,0.0,True
915,"MINAHAN, Dr William Edward",Male,44.0,True,Merchant,1st Class Passenger,True,Queenstown,[230],90.0,False
1935,"MINAHAN, Miss Ida Daisy",Female,33.0,True,unknown,1st Class Passenger,True,Queenstown,14,90.0,True
1936,"MINAHAN, Mrs Lillian Mae",Female,37.0,True,unknown,1st Class Passenger,True,Queenstown,14,90.0,True
916,"MINEFF, Mr Ivan",Male,24.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,7.895833333333333,False
917,"MINKOFF, Mr Lazar",Male,21.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,7.895833333333333,False
918,"MINTRAM, Mr William",Male,46.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
919,"MISH'ALĀNĪ, Mr Ibrāhīm Mansūr",Male,53.0,True,Printer Steward,Victualling Crew,False,Belfast,unknown,0.0,False
921,"MITCHELL, Mr Henry Michael",Male,71.0,True,Retired,2nd Class Passenger,True,Southampton,unknown,10.5,False
920,"MITCHELL, Mr Lorenzo Horace",Male,19.0,True,Trimmer,Engineering Crew,False,Southampton,unknown,0.0,False
922,"MITKOFF, Mr Mito",Male,23.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,7.895833333333333,False
1937,"MOCK, Mr Philipp Edmund",Male,30.0,True,unknown,1st Class Passenger,True,Cherbourg,11,57.75,True
1938,"MOCKLER, Miss Ellen Mary",Female,23.0,True,unknown,3rd Class Passenger,True,Queenstown,16,7.879166666666666,True
923,"MOEN, Mr Sigurd Hansen",Male,27.0,True,Carpenter / Joiner,3rd Class Passenger,True,Southampton,[309],7.65,False
924,"MOLSON, Mr Harry Markland",Male,55.0,True,Businessman,1st Class Passenger,True,Southampton,unknown,30.5,False
925,"MONRÓS, Sr. Joan Javier",Male,20.0,True,Assistant Waiter,Restaurant Staff,False,Southampton,[27],0.0,False
926,"MONTEVERDI, Sig.Giovanni",Male,23.0,True,Cook,Restaurant Staff,False,Southampton,unknown,0.0,False
927,"MONTVILA, Fr Juozas",Male,27.0,True,Priest / Minister,2nd Class Passenger,True,Southampton,unknown,13.0,False
928,"MOODY, Mr James Paul",Male,24.0,True,6th. Officer,Deck Crew,False,Belfast,unknown,0.0,False
1939,"MOOR, Master Meier",Male,7.0,False,unknown,3rd Class Passenger,True,Southampton,14,12.475,True
1940,"MOOR, Mrs Beila",Female,29.0,True,Tailor,3rd Class Passenger,True,Southampton,14,12.475,True
929,"MOORE, Mr Alfred Ernest",Male,38.0,True,"Saloon Steward, 2nd Class",Victualling Crew,False,Southampton,unknown,0.0,False
930,"MOORE, Mr Clarence",Male,47.0,True,Businessman,1st Class Passenger,True,Southampton,unknown,42.4,False
1941,"MOORE, Mr George Alfred",Male,32.0,True,Able Seaman,Deck Crew,False,Southampton,3,0.0,True
1942,"MOORE, Mr John J.",Male,29.0,True,Fireman,Engineering Crew,False,Southampton,3,0.0,True
932,"MOORE, Mr Leonard Charles",Male,19.0,True,Bricklayer,3rd Class Passenger,True,Southampton,unknown,8.05,False
931,"MOORE, Mr Ralph",Male,22.0,True,Trimmer,Engineering Crew,False,Southampton,unknown,0.0,False
933,"MOORES, Mr Richard Henry",Male,44.0,True,Greaser,Engineering Crew,False,Southampton,unknown,0.0,False
1943,"MORAN, Miss Bridget",Female,28.0,True,unknown,3rd Class Passenger,True,Queenstown,15,24.15,True
934,"MORAN, Mr Daniel J.",Male,28.0,True,Police Officer,3rd Class Passenger,True,Queenstown,unknown,24.15,False
935,"MORAWECK, Dr Ernest",Male,54.0,True,Doctor,2nd Class Passenger,True,Southampton,unknown,14.0,False
938,"MORGAN (BIRD), MrCharles Frederick",Male,44.0,True,Storekeeper (1st Class),Victualling Crew,False,Southampton,unknown,0.0,False
936,"MORGAN, Mr Arthur Herbert",Male,27.0,True,Trimmer,Engineering Crew,False,Southampton,unknown,0.0,False
937,"MORGAN, Mr Thomas A.",Male,26.0,True,Fireman,Engineering Crew,False,Southampton,[302],0.0,False
940,"MORLEY, Mr Henry Samuel",Male,38.0,True,Confectioner,2nd Class Passenger,True,Southampton,unknown,26.0,False
939,"MORLEY, Mr William",Male,34.0,True,Carpenter / Joiner,3rd Class Passenger,True,Southampton,unknown,8.05,False
1944,"MORRIS, Mr Frank Herbert",Male,28.0,True,Bathroom Steward (1st Class),Victualling Crew,False,Belfast,14,0.0,True
941,"MORRIS, Mr William Edward",Male,23.0,True,Trimmer,Engineering Crew,False,Southampton,unknown,0.0,False
942,"MORROW, Mr Thomas Rowan",Male,31.0,True,General Labourer,3rd Class Passenger,True,Queenstown,unknown,7.75,False
1945,"MOSS, Mr Albert Johan",Male,29.0,True,Seaman,3rd Class Passenger,True,Southampton,unknown,7.775,True
943,"MOSS, Mr William",Male,35.0,True,1st Class Saloon Steward,Victualling Crew,False,Belfast,unknown,0.0,False
1946,"MOUSSA, Mrs Mantoura Boulos",Female,35.0,True,Housewife,3rd Class Passenger,True,Cherbourg,unknown,7.229166666666667,True
944,"MOUTAL, Mr Rahamin Haim",Male,28.0,True,Traveller,3rd Class Passenger,True,Southampton,unknown,8.05,False
945,"MOYES, Mr William Young",Male,24.0,True,Senior 6th. Engineer,Engineering Crew,False,Belfast,unknown,0.0,False
1947,"MUBĀRIK, Master Halīm",Male,4.0,False,unknown,3rd Class Passenger,True,Cherbourg,C,15.245833333333332,True
1948,"MUBĀRIK, Master Jirjis",Male,7.0,False,unknown,3rd Class Passenger,True,Cherbourg,C,15.245833333333332,True
1949,"MUBĀRIK, Mrs Amīnah",Female,25.0,True,unknown,3rd Class Passenger,True,Cherbourg,C,15.245833333333332,True
946,"MUDD, Mr Thomas Cupper",Male,16.0,False,unknown,2nd Class Passenger,True,Southampton,unknown,10.5,False
1950,"MULLIN, Miss Catherine",Female,21.0,True,unknown,3rd Class Passenger,True,Queenstown,16,7.733333333333333,True
948,"MULLIN, Miss Mary",Female,18.0,True,unknown,3rd Class Passenger,True,Queenstown,unknown,15.5,False
949,"MULLIN, Mr Thomas",Male,20.0,True,3rd Class Steward,Victualling Crew,False,Southampton,[323],0.0,False
1951,"MULVIHILL, Miss Bridget Elizabeth",Female,25.0,True,unknown,3rd Class Passenger,True,Queenstown,15,7.75,True
950,"MURDLIN, Mr Joseph",Male,22.0,True,Chemist,3rd Class Passenger,True,Southampton,unknown,8.05,False
951,"MURDOCH, Mr William McMaster",Male,39.0,True,1st. Officer,Deck Crew,False,Belfast,unknown,0.0,False
1952,"MURDOCK, Mr William John",Male,37.0,True,Fireman,Engineering Crew,False,Belfast,unknown,0.0,True
1953,"MURPHY, Miss Catherine",Female,18.0,True,unknown,3rd Class Passenger,True,Queenstown,16,15.5,True
1954,"MURPHY, Miss Margaret Jane",Female,25.0,True,unknown,3rd Class Passenger,True,Queenstown,16,15.5,True
1955,"MURPHY, Miss Nora",Female,31.0,True,unknown,3rd Class Passenger,True,Queenstown,16,15.5,True
1956,"MUSLAMĀNĪ, Mrs Fatīmah Muhammad",Female,22.0,True,unknown,3rd Class Passenger,True,Cherbourg,C,7.2250000000000005,True
952,"MYHRMAN, Mr Pehr Fabian Oliver Malkolm",Male,18.0,True,Clerk,3rd Class Passenger,True,Southampton,unknown,7.75,False
953,"MYLES, Mr Thomas Francis",Male,63.0,True,Gentleman,2nd Class Passenger,True,Queenstown,unknown,9.6875,False
837,"MÄENPÄÄ, Mr Matti Alexanteri",Male,22.0,True,unknown,3rd Class Passenger,True,Southampton,unknown,7.125,False
841,"MÄKINEN, Mr Kalle Edvard",Male,29.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,7.925000000000001,False
947,"MÜLLER, Mr Ludwig",Male,37.0,True,Interpreter Steward (3rd Class),Victualling Crew,False,Southampton,unknown,0.0,False
1957,"MĀMĀ, Mr Hannā Mikā'īl",Male,20.0,True,unknown,3rd Class Passenger,True,Cherbourg,15,7.229166666666667,True
954,"NAIDENOFF, Mr Penko",Male,22.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,7.895833333333333,False
1958,"NAJĪB QIYĀMAH, Miss Adāl",Female,15.0,False,unknown,3rd Class Passenger,True,Cherbourg,C,7.2250000000000005,True
955,"NAKHLI, Mr Toufik",Male,17.0,False,unknown,3rd Class Passenger,True,Cherbourg,unknown,7.229166666666667,False
1959,"NAKID, Miss Mariayam",Female,1.0,False,unknown,3rd Class Passenger,True,Cherbourg,unknown,15.741666666666665,True
1961,"NAKID, Mrs Wadi'ah",Female,19.0,True,unknown,3rd Class Passenger,True,Cherbourg,unknown,15.741666666666665,True
1960,"NAKID, Mr Sa'īd Antūn",Male,20.0,True,unknown,3rd Class Passenger,True,Cherbourg,unknown,15.741666666666665,True
956,"NANCARROW, Mr William Henry",Male,36.0,True,Mason,3rd Class Passenger,True,Southampton,unknown,8.05,False
957,"NANKOFF, Mr Minko",Male,32.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,7.895833333333333,False
958,"NANNINI, Sig. Francesco Luigi Arcangelo",Male,42.0,True,Head Waiter (Restaurant),Restaurant Staff,False,Southampton,unknown,0.0,False
959,"NASR 'ALMĀ, Mr Mustafà",Male,20.0,True,Farm Labourer,3rd Class Passenger,True,Cherbourg,unknown,7.229166666666667,False
961,"NASR-RIZQ, Mr Su'ādah Ḥannā",Male,20.0,True,unknown,3rd Class Passenger,True,Cherbourg,unknown,7.2250000000000005,False
962,"NATSCH, Mr Charles",Male,36.0,True,unknown,1st Class Passenger,True,Cherbourg,unknown,29.7,False
963,"NAUGHTON, MissHannah",Female,21.0,True,Teacher,3rd Class Passenger,True,Queenstown,unknown,7.75,False
1962,"NAVRATIL, Master Edmond Roger",Male,2.0,False,unknown,2nd Class Passenger,True,Southampton,unknown,26.0,True
1963,"NAVRATIL, Master Michel Marcel",Male,3.0,False,unknown,2nd Class Passenger,True,Southampton,unknown,26.0,True
964,"NAVRATIL, Mr Michel",Male,31.0,True,unknown,2nd Class Passenger,True,Southampton,[15],26.0,False
1964,"NAṢR ALLĀH, Mrs Adāl",Female,17.0,False,unknown,2nd Class Passenger,True,Cherbourg,unknown,30.070833333333333,True
1965,"NAṢR ALLĀH, Mrs Zād",Female,45.0,True,unknown,3rd Class Passenger,True,Cherbourg,C,7.2250000000000005,True
960,"NAṢR ALLĀH, Mr Niqūlā Khalīl",Male,29.0,True,unknown,2nd Class Passenger,True,Cherbourg,[43],30.070833333333333,False
1966,"NEAL, Mr Bentley Harold",Male,25.0,True,Baker,Victualling Crew,False,Southampton,13,0.0,True
965,"NENKOV, Mr Hristo",Male,22.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,7.895833333333333,False
966,"NESSON, Mr Israel",Male,26.0,True,Electrician,2nd Class Passenger,True,Southampton,unknown,13.0,False
967,"NETTLETON, Mr George Walter",Male,30.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
1967,"NEWELL, Miss Madeleine",Female,31.0,True,unknown,1st Class Passenger,True,Cherbourg,6,113.275,True
1968,"NEWELL, Miss Marjorie Anne",Female,23.0,True,unknown,1st Class Passenger,True,Cherbourg,6,113.275,True
968,"NEWELL, Mr Arthur Webster",Male,58.0,True,unknown,1st Class Passenger,True,Cherbourg,[122],113.275,False
969,"NEWMAN, Mr Charles Thomas",Male,32.0,True,Assistant Storekeeper,Engineering Crew,False,Southampton,unknown,0.0,False
1969,"NEWSOM, Miss Helen Monypeny",Female,19.0,True,unknown,1st Class Passenger,True,Southampton,5,26.283333333333335,True
970,"NICHOLLS, Mr Joseph Charles",Male,19.0,True,Miner,2nd Class Passenger,True,Southampton,[101],36.75,False
971,"NICHOLLS, Mr Sidney",Male,39.0,True,Saloon Steward,Victualling Crew,False,Southampton,unknown,0.0,False
972,"NICHOLS, Mr Albert William Stanley",Male,47.0,True,Boatswain,Deck Crew,False,Belfast,unknown,0.0,False
973,"NICHOLS, Mr Arthur",Male,45.0,True,Steward,Victualling Crew,False,Southampton,unknown,0.0,False
1970,"NICHOLS, Mr Walter Henry",Male,35.0,True,"Assistant Saloon Steward, 2nd class",Victualling Crew,False,Southampton,15,0.0,True
974,"NICHOLSON, Mr Arthur Ernest",Male,59.0,True,unknown,1st Class Passenger,True,Southampton,[263],26.0,False
975,"NIEMINEN, Miss Manta Josefina",Female,29.0,True,Servant,3rd Class Passenger,True,Southampton,unknown,7.925000000000001,False
976,"NIKLASSON, Mr Samuel",Male,28.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,8.05,False
1971,"NILSSON, Miss Berta Olivia",Female,18.0,True,unknown,3rd Class Passenger,True,Southampton,D,7.775,True
1972,"NILSSON, Miss Helmina Josefina",Female,26.0,True,unknown,3rd Class Passenger,True,Southampton,13,7.854166666666666,True
977,"NILSSON, Mr August Ferdinand",Male,21.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,7.854166666666666,False
1973,"NISKÄNEN, Mr Juho",Male,,,unknown,3rd Class Passenger,True,Southampton,9,7.925000000000001,True
978,"NIVEN, Mr John Brown",Male,30.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
979,"NOFAL, Mr Mansouer",Male,20.0,True,Journalist,3rd Class Passenger,True,Cherbourg,[181],7.229166666666667,False
980,"NOON, Mr John Thomas",Male,42.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
981,"NORMAN, Mr Robert Douglas",Male,27.0,True,Electrical Engineer,2nd Class Passenger,True,Southampton,[287],13.5,False
982,"NORRIS, Mr James",Male,22.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
983,"NOSS, Mr Bertram Arthur",Male,20.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
1974,"NOSS, Mr Henry",Male,30.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,True
984,"NOSWORTHY, Mr Richard Cater",Male,21.0,True,Farm Labourer,3rd Class Passenger,True,Southampton,unknown,7.8,False
1975,"NOURNEY, Mr Alfred",Male,20.0,True,Gentleman,1st Class Passenger,True,Cherbourg,7,13.862499999999999,True
1976,"NUTBEAN, Mr William",Male,30.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,True
1977,"NYE, Mrs Elizabeth",Female,29.0,True,unknown,2nd Class Passenger,True,Southampton,11,10.5,True
1978,"NYSTEN, Miss Anna Sofia",Female,22.0,True,unknown,3rd Class Passenger,True,Southampton,13,7.75,True
985,"NYSVEEN, Mr Johannes Hansen",Male,60.0,True,Farmer,3rd Class Passenger,True,Southampton,unknown,6.2375,False
1979,"NĪQŪLA YĀRID, Master Ilyās",Male,11.0,False,unknown,3rd Class Passenger,True,Cherbourg,C,11.241666666666665,True
